Hash,Message,Parent Hashes,Is Merge Commit?,Modified Files
af033831f2aeeca203c0918e8a552915331021e3,"Release overlap_comm & contiguous_gradients restrictions for ZeRO 1 (#4887)

The `overlap_comm` and `contiguous_gradients` options have been ignored
in ZeRO stage 1 since https://github.com/microsoft/DeepSpeed/pull/1246.
Back in that time, ZeRO 1 and 2 are separately implemented (see
https://github.com/microsoft/DeepSpeed/tree/6ae756c03f12674f17aef90622e7664a8af9d2af/deepspeed/runtime/zero).
ZeRO 1 does not have gradient hooks registered to overlap backward and
gradient all-reduce, so it's fine to ignore `overlap_comm` and
`contiguous_gradients`. However, in the current implementation, ZeRO 1
and 2 share almost the same implementation (`stage_1_and_2.py`).
Features like `overlap_comm` and `contiguous_gradients` can also be
enabled for ZeRO 1 (Please correct me if I made a mistake).

With this PR, turning on `overlap_comm` and `contiguous_gradients` for
ZeRO 1 on the [SFT
task](https://github.com/microsoft/DeepSpeedExamples/tree/master/applications/DeepSpeed-Chat/training/step1_supervised_finetuning)
produces exactly the same training curve as the latest master.


![image](https://github.com/microsoft/DeepSpeed/assets/39846316/bda3be7b-c236-4e08-b687-b3cd01f5cc73)

I also see a ~1.05x e2e speedup by overlapping backward and gradient
all-reduce. I can confirm by the trace that backward and all-reduce do
overlap, and the separate gradients are indeed copied to a flat buffer.
These options are also effective for ZeRO 1.


![image](https://github.com/microsoft/DeepSpeed/assets/39846316/5f876296-e1b4-404b-8b33-03cee8e5e6b2)


![image](https://github.com/microsoft/DeepSpeed/assets/39846316/9654f6be-5c7a-401a-b0bc-413ecd3f4e6b)

Related issue: https://github.com/microsoft/DeepSpeed/issues/2295

Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>",['85132adc31956bcab78a20ac9dcd5789d654c309'],False,['engine.py']
1787673edc7e45cd79fe10b95f92a02d3eb91505,"fix num_kv_heads sharding in uneven autoTP for Falcon-40b (#4712)

Falcon-40b will fail on uneven autotp. Need to add 'num_kv_heads' in the
kv_head_names list.

Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>
Co-authored-by: Michael Wyatt <michaelwyatt@microsoft.com>",['b596963b06045055e6d3d21f7831f2fd11b4e763'],False,['auto_tp.py']
d058d4b39bd352f49cc50880b89d2f6109891397,"Nvme offload checkpoint (#4707)

Previous PR #4416 had too many issues, closing that one and re-opening.
This PR includes a passing test.

This is a proposal for an implementation of checkpointing models when
training with ZeRO-3 with NVMe offload:

1. Currently, the names of the files used in the checkpoint are based on
the Python id of the parameter object, which is just the parameter's
address in memory. This is not stable across runs, which has two
disadvantages:
- The NVMe offloading files grow with every run of the model even if the
architecture did not change. This wastes disk space and, at least for
me, was a surprise when I first saw it. It is not related to
checkpointing.
- Without a way to match the file to the offloaded tensor we can't
reload the checkpoint.

We propose an alternative naming scheme. The parameters are named after
their ds_id instead of their Python id, and the tensors are named after
their state_name and (new) parameter id.

2. A model checkpoint now has to include all the offloaded tensor files.
During checkpoint save/load we copy all the tensor files to/from the
""offloaded_tensors"" subdirectory of the checkpoint. We provide some
logging on the remaining space on the file system due to the potential
size of these files, especially as they accumulate in each checkpoint.
We do not copy the gradient files.

3. When loading the checkpoint, the optimizer already has prepared
buffers for swapping. We need to purge them so that they are replaced
with the freshly copied on-disk buffers from the checkpoint.

The key differences between this PR and the previous one:

- There's a test for a simple model with parameter/optimizer offload set
to cpu/cpu, cpu/nvme and nvme/nvme.
 - Gradient files are not copied.
 - FP16 and FP32 parameter buffers are handled correctly during load.

Fixes #2082.

---------

Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>
Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['1787673edc7e45cd79fe10b95f92a02d3eb91505'],False,"['engine.py', 'optimizer_utils.py', 'partitioned_optimizer_swapper.py', 'pipelined_optimizer_swapper.py', 'stage3.py', 'test_nvme_checkpointing.py']"
d7b764e3d86e499479d321ad065c3f0d9710ece1,"Unit tests for MiCS (#4792)

In response to the ask from
https://github.com/microsoft/DeepSpeed/pull/2964#issuecomment-1832161865,
I added three more unit tests related to MiCS.

There are two knowledge issues:
- Testing on Torch 2.1.0 triggers `_IllegalWorker` in coalesced all
gather. I made changes to ignore this condition. and Currently, I don't
know the reason.
- The MiCS implementation is not working with offloading, so the failure
in `TestZeroPartialOffloadConfigSweep` is expected.

---------

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['838c69be39b5453a79e7381f4886b9cb16a15e89'],False,"['mics.py', 'test_zero.py', 'test_zero_context.py', 'test_zero_offloadpp.py']"
75db3d7da7b92243dcea8ed03e58205736e68260,"Fix SD workflow to work with latest diffusers version (#4918)

This PR fixes the Stable Diffusion workflow to work with the latest
`diffusers` version (`0.25.0`).

Fixes #4911.

Manual test:
https://github.com/microsoft/DeepSpeed/actions/runs/7452977322",['d7b764e3d86e499479d321ad065c3f0d9710ece1'],False,"['vae.py', 'requirements-sd.txt']"
d8d865f4926e66acefe2535c360568a302a6dc8f,"[Fix] Fix cpu inference UT failure (#4430)

This PR fix UT test error as described in this PR and the following test
job. This PR skips `TestModelTask` if dtype is not supported by
accelerator, or `InferenceBuilder` is not implemented by accelerator.
https://github.com/microsoft/DeepSpeed/pull/4419

https://github.com/microsoft/DeepSpeed/actions/runs/6341645987/job/17235544538

---------

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>
Co-authored-by: Liangliang-Ma <1906710196@qq.com>
Co-authored-by: Quentin Anthony <qganthony@yahoo.com>
Co-authored-by: Dashiell Stander <dash.stander@gmail.com>
Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>
Co-authored-by: Ramya Ramineni <62723901+rraminen@users.noreply.github.com>
Co-authored-by: Xie Zejian <xiezej@gmail.com>
Co-authored-by: Conglong Li <conglong.li@gmail.com>
Co-authored-by: Michael Wyatt <michaelwyatt@microsoft.com>",['75db3d7da7b92243dcea8ed03e58205736e68260'],False,"['cpu-inference.yml', 'ccl.cpp', 'ccl.py', 'accelerator-abstraction-interface.md', 'test_inference.py', 'test_inference_config.py']"
16c265c0ce103147d027d9cae32dd7680766af21,"fix falcon-40b accuracy issue (#4895)

This [PR](https://github.com/microsoft/DeepSpeed/pull/4721) added the
""DecoderLayer"":glmtype. It will cause the Falcon model to choose
""glmtype"" fused_qkv_type. Falcon model (including Falcondecoderlayer)
needs to choose 'bloomtype' explicitly.

Co-authored-by: Michael Wyatt <michaelwyatt@microsoft.com>",['43eba775ee56e45782666cbe52f05c1cc5668bfe'],False,['fusedqkv_utils.py']
c1e02052aca93a79e08ea5a9064f4353db03a34c,"Refactor the positional emebdding config code (#4920)

The Mixtral PR https://github.com/microsoft/DeepSpeed/pull/4828 has
introduced the positional embedding config class which is a required
argument of `make_attn_layer()` function. This has forced the user to
override and duplicate the `make_attn_layer()` call for new model
implementations using RoPE (This has also broken the Falcon model
implementations). This PR:

- refactors the inference transformer base class to avoid code
duplication by adding a new abstract `positional_embedding_config`
property
- Fixes the Falcon model implementation to use positional embedding
config.

The models `llama_v2`, `OPT`, `Mistral 7B`, `Mixtral`, `Falcon` and
`Phi-2` are tested with the PR!

---------

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['16c265c0ce103147d027d9cae32dd7680766af21'],False,"['model.py', 'inference_transformer_base.py', 'model.py', 'model.py', 'model.py', 'model.py', 'model.py', 'dense_blocked_attention.py']"
acdf570a1bc8dbdf5cd985788ee83d3adff0acbb,Pin to triton 2.1.0 to fix issues with nv-inference (#4929),['c1e02052aca93a79e08ea5a9064f4353db03a34c'],False,['requirements-triton.txt']
f5179031623442ae19fed8158e3781c81efe088d,"Fix confusing width in simd_load (#4714)

I found the width using in simd_load is different from simd_store.
This implementation confuses me.
The reason lies in the missing parentheses for the type conversion of x
in the SIMD_LOAD2 macro definition, disrupting the intended semantics of
width variable.
I try to make a quick fix for it.

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['ade98365fc0f7521c3dee20dfd33637a17ceab26'],False,['simd.h']
62004e0d739b4b40c79c4977c7771ee735abe4b4,"InfV2 - remove generation config requirement (#4938)

Fix for https://github.com/microsoft/DeepSpeed-MII/issues/287

Some HF models do not have a generation config. We should only try to
load it if the `max_seq_length` is not present in the model config.

Also fix bug introduced in #4936",['c6b975b84465d1b770f960ba44528631bc91939b'],False,"['nv-a6000.yml', 'huggingface_engine.py']"
13d84b4912492d40b68f4da7bc570e47b54bce2a,"Cache HF model list for inference tests (#4940)

Cache the model list in blob storage so it can be shared across CI
runners. Code borrowed from MII:
https://github.com/microsoft/DeepSpeed-MII/blob/95d1e1c8890a016f2b5788414754abbbfd4540ae/mii/utils.py#L39",['62004e0d739b4b40c79c4977c7771ee735abe4b4'],False,['test_inference.py']
05cc3462c948c7bc6484818830133393ff83f824,"Fix docs inconsistency on default value for `ignore_unused_parameters` (#4949)

Link to code where the default is set:
https://github.com/microsoft/DeepSpeed/blob/13d84b4912492d40b68f4da7bc570e47b54bce2a/deepspeed/runtime/zero/config.py#L242C4-L242C42",['13d84b4912492d40b68f4da7bc570e47b54bce2a'],False,['config-json.md']
43daf413b27ca732255f8e838b30ead5733afc92,Fix bug in CI model caching (#4951),['05cc3462c948c7bc6484818830133393ff83f824'],False,['test_inference.py']
29417ab55f0cc4038e459f055e3c5aeb8878a80c,"fix uneven issue & add balance autotp (#4697)

This PR aims to balance the shard size of each worker as even as
possible.
1. We refactor the tp_shard logic that can make AutoTP work when
split_shape % num_kv_heads != 0.
2. When num_kv_heads is defined, the attention module relies on it to
sharding, but the mlp and lm_head modules can use near even division to
get more balance shard. It will get better performance.

---------

Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>
Co-authored-by: Lev Kurilenko <113481193+lekurile@users.noreply.github.com>",['43daf413b27ca732255f8e838b30ead5733afc92'],False,"['auto_tp.py', 'layers.py', 'tp_shard.py']"
a85b6e472534d2e0b61fe234fae4f6a2332c95bf,"Fix bug where ZeRO2 never uses the reduce method. (#4946)

On this PR https://github.com/microsoft/DeepSpeed/pull/4695, the
gradient synchronization operation is moved to the `allreduce_bucket`
method, but on this method, rank is set to None, and it will never use
the reduce method even if `use_multi_rank_bucket_allreduce` is set to
False.

Co-authored-by: jializheng <jializheng@huawei.com>",['d0b238a3bd49ed8dba0143694e7ad4e4507c21b6'],False,['stage_1_and_2.py']
69a459887f461eddb0e2e62e92edb87836e7cf1e,"Stage_1_and_2.py: fix assert for reduce_scatter configurations combinations (#4964)

today it does not allow to set reduce_scatter with:
- invalid comm data type
- gradient_predivide_factor != 1.0
- postscale_gradients is False but reduce scatter is relevant only for
Zero2, also reduce_scatter is set to True by default. So setting
prescale_gradients=True in json will end up with assert on Zero1.

Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>",['e278076495078cb0450f911dd86d32fbc4f726a2'],False,['stage_1_and_2.py']
752a50acddaf122f86e9b3f6f60d7d233a76402e,"[MiCS]Add the path to support sequence_data_parallel on MiCS (#4926)

This pr is to match the latest update on sequence_data_parallel for
MiCS, sequence_data_parallel_group is added in the latest
Megatron-DeepSpeed init method
https://github.com/microsoft/Megatron-DeepSpeed/blob/main/pretrain_gpt.py#L39,
if we want to enable zero3+MiCS on GPT training it will be unsupported,
add the path to support the sequence_data_parallel can fix this issue.

Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>",['69a459887f461eddb0e2e62e92edb87836e7cf1e'],False,['mics.py']
1b34a4d3053db1d3e3fac0481aed796fa04b9c76,"Update the DeepSpeed Phi-2 impl. to work with the HF latest changes (#4950)

The latest changes in Huggingface Phi-2 implementation
(https://huggingface.co/microsoft/phi-2/commit/cb2f4533604d8b67de604e7df03bfe6f3ca22869#d2h-025836)
have broken the DeepSpeed implementation. This PR address the related
issues.

---------

Co-authored-by: Michael Wyatt <michaelwyatt@microsoft.com>",['752a50acddaf122f86e9b3f6f60d7d233a76402e'],False,"['engine_factory.py', 'containers.py', 'model.py', 'policy.py']"
740080c050e700f970deb73acc70615aaadfdecd,"Prevent infinite recursion when DS_ACCELERATOR is set to cuda (#4962)

When DS_ACCELERATOR is overriden to CUDA, `get_accelerator` attempts to
check if `is_current_accelerator_supported`. But since that calls
`get_accelerator` again and `ds_accelerator` has not been initialized,
DeepSpeed runs into infinite recursion.

```
    elif is_current_accelerator_supported():
  File ""/usr/local/lib/python3.8/dist-packages/deepspeed/accelerator/real_accelerator.py"", line 48, in is_current_accelerator_supported
    return get_accelerator().device_name() in SUPPORTED_ACCELERATOR_LIST
  File ""/usr/local/lib/python3.8/dist-packages/deepspeed/accelerator/real_accelerator.py"", line 101, in get_accelerator
    elif is_current_accelerator_supported():
  File ""/usr/local/lib/python3.8/dist-packages/deepspeed/accelerator/real_accelerator.py"", line 48, in is_current_accelerator_supported
    return get_accelerator().device_name() in SUPPORTED_ACCELERATOR_LIST
  File ""/usr/local/lib/python3.8/dist-packages/deepspeed/accelerator/real_accelerator.py"", line 101, in get_accelerator
    elif is_current_accelerator_supported():
  File ""/usr/local/lib/python3.8/dist-packages/deepspeed/accelerator/real_accelerator.py"", line 48, in is_current_accelerator_supported
    return get_accelerator().device_name() in SUPPORTED_ACCELERATOR_LIST
  File ""/usr/local/lib/python3.8/dist-packages/deepspeed/accelerator/real_accelerator.py"", line 101, in get_accelerator
    elif is_current_accelerator_supported():
  File ""/usr/local/lib/python3.8/dist-packages/deepspeed/accelerator/real_accelerator.py"", line 48, in is_current_accelerator_supported
    return get_accelerator().device_name() in SUPPORTED_ACCELERATOR_LIST
  File ""/usr/local/lib/python3.8/dist-packages/deepspeed/accelerator/real_accelerator.py"", line 59, in get_accelerator
    if ""DS_ACCELERATOR"" in os.environ.keys():
  File ""/usr/lib/python3.8/_collections_abc.py"", line 717, in __contains__
    return key in self._mapping
  File ""/usr/lib/python3.8/_collections_abc.py"", line 666, in __contains__
    self[key]
  File ""/usr/lib/python3.8/os.py"", line 672, in __getitem__
    value = self._data[self.encodekey(key)]
RecursionError: maximum recursion depth exceeded
```

This change fixes that by comparing the accelerator directly with the
supported list of accelerators.",['1b34a4d3053db1d3e3fac0481aed796fa04b9c76'],False,['real_accelerator.py']
870ae041d42190be8139afc12bef51d6ed7719f3,"Fixes for training models with bf16 + freshly initialized optimizer via `load_module_only` (#4141)

This PR makes some fixes to the case where we want to resume training
from a DeepSpeed ZeRO checkpoint and initialize a new optimizer, while
not using the old optimizer in the checkpoint or relying on its
existence at all.

in this situation, despite passing `load_module_only=True` and
`load_optimizer_states=False` to `load_checkpoint()`, the previous
behavior was that:
- `self._load_zero_checkpoint` would still be called, which attempts to
load from the (in this case, nonexistent) checkpoint files. This PR
stops this function from being called if using `load_module_only=True`
and `load_optimizer_states=False`. Alternatively, calling this function
may be alright if `""load_from_fp32_weights"": true` is set in the
DeepSpeed ZeRO config (reference:
https://github.com/microsoft/DeepSpeed/blob/ff7d5275f2aa916cb5f320e0d817154e96f9cdb6/deepspeed/runtime/engine.py#L733)
but this parameter does not seem to be documented in the docs for ZeRO
config dicts.
- in `_load_checkpoint`, the following codeblock: 
```
if self.optimizer is not None and self.fp16_enabled():
    self.optimizer.refresh_fp32_params()
```
results in `self.optimizer.refresh_fp32_params()` being called only if
using FP16. As a result, the FP32 optimizer state is never initialized
from the 16-bit model weights. This PR removes the fp16-specific
condition.


Previously reported in:
https://github.com/EleutherAI/gpt-neox/issues/947
https://github.com/EleutherAI/gpt-neox/issues/843

Should also close:
https://github.com/microsoft/DeepSpeed/issues/4017

Fixes: #4944 and #4017

This caused problems for a freshly-converted LLama checkpoint, which did
not contain optimizer states, when trying to train with this model as
initialization. I have confirmed the following fixes prevent this
behavior.

cc @Quentin-Anthony @zhangir-azerbayev

---------

Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>
Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['740080c050e700f970deb73acc70615aaadfdecd'],False,['engine.py']
3110c38852ceb8d531f9577cbf6b74db5cbe5838,"params partition for skip_init (#4722)

Some models use ```skip_init``` to initialize weights. ```skip_init```
first initializes on a meta device in ```__init__``` of a module and
then uses ```to_empty()```. This conflicts with the deepspeed hook
```module.__init__``` mechanism. it's necessary to wait for
```skip_init``` to finish before executing ```_post_init_method```.
However, the ```from ... import skip_init``` behavior typically occurs
outside the context, there seems to be no good way to directly hook into
```skip_init```. Hence, the approach here is to delay the execution of
```_post_init_method``` to resolve this issue.
Known affected models include HuggingFace models like chatglm2 and
chatglm3.""

---------

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>
Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>
Co-authored-by: Masahiro Tanaka <81312776+tohtana@users.noreply.github.com>",['870ae041d42190be8139afc12bef51d6ed7719f3'],False,"['partition_parameters.py', 'test_zero.py']"
96c5a873e6e73dcff9effdc10509a2e6ab564a39,"Add API to set a module as a leaf node when recursively setting Z3 hooks (#4966)

ZeRO3 does not work with MoE models because the order of executing
modules can change at every forward/backward pass (#4094, #4808).

This PR adds an API to stop breaking down a module for parameter
fetching. The following shows an example of the usage:
```python
import torch
import deepspeed
import deepspeed.comm as dist
from transformers.deepspeed import HfDeepSpeedConfig
from transformers import AutoTokenizer, AutoModelForCausalLM
from transformers.models.mixtral.modeling_mixtral import MixtralSparseMoeBlock

model_id = ""mistralai/Mixtral-8x7B-v0.1""
ds_config = {
      ""bf16"": {
          ""enabled"": True,
      },
      ""zero_optimization"": {
          ""stage"": 3,
      },
      ""train_micro_batch_size_per_gpu"": 1,
  }

hfdsc = HfDeepSpeedConfig(ds_config)

tokenizer = AutoTokenizer.from_pretrained(model_id)
model = AutoModelForCausalLM.from_pretrained(model_id, torch_dtype=torch.bfloat16)

deepspeed.utils.set_z3_leaf_modules(model, [MixtralSparseMoeBlock])
model.eval()

ds_engine = deepspeed.initialize(model=model, config_params=ds_config)[0]
ds_engine.module.eval()
model = ds_engine.module

inputs = tokenizer.encode(""DeepSpeed is"", return_tensors=""pt"").to(""cuda"")
outputs = model.generate(inputs, max_new_tokens=200)
output_str = tokenizer.decode(outputs[0])
if dist.get_rank() == 0:
  print(f""output: {output_str}"")
```

By passing names of modules to `set_z3_leaf_modules`, DeepSpeed engine
stops breaking down the module.

In this example, `MixtralSparseMoeBlock` has multiple experts as its
submodule. Using `set_z3_leaf_modules`, the DeepSpeed engine fetches
parameters of all the submodules when pre-fetching the parameters of
`MixtralSparseMoeBlock`.",['5dea776a843da475c1f94d47979ad21e56b2a00e'],False,"['parameter_offload.py', 'partitioned_param_coordinator.py', '__init__.py', 'z3_leaf_module.py', 'test_zero_leaf_module.py']"
e62a47e2e83647cc119c39cc7cf98fcfb5451cba,"Fix T5 and mistral model meta data error (#4958)

Fix 'NotImplementedError: Cannot copy out of meta tensor; no data!',
when loading T5 and mistral from device meta.

Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>",['96c5a873e6e73dcff9effdc10509a2e6ab564a39'],False,['auto_tp.py']
9d2660d2a3fac767972f01ac96858b2605ffc0e4,"Fix the MoE-params gradient-scaling (#4957)

This PR fixes a bug that I introduced in a previous
[PR](https://github.com/microsoft/DeepSpeed/pull/4695). The MoE-Params'
gradients got accidentally double-scaled due to passing
`self.ipg_bucket_has_moe_params` to the all_reduce functions. Since, we
have already done the scaling the MoE parameters
[here](https://github.com/microsoft/DeepSpeed/blob/master/deepspeed/runtime/zero/stage_1_and_2.py#L1054),
we can safely pass `divide=False`. The divide argument may not be needed
anymore, however, I just let it be there as I think it may be needed for
the sequence-parallelism accuracy stability adjustments.

cc: @tjruwase",['7fb5bade3e57c0acd126a5e9e871fc28d569b931'],False,['stage_1_and_2.py']
b81bed69a8db3c1e3263c27f48dcecf12b354931,"fix some typo under blogs/ (#4988)

fix some typo under blogs/

detail info
	modified:   blogs/comm-opt/README.md
	modified:   blogs/deepspeed-fastgen/README.md
	modified:   blogs/deepspeed-offloadpp/README.md
	modified:   blogs/deepspeed-triton/README.md
	modified:   blogs/deepspeed-ulysses/README.md
	modified:   blogs/deepspeed-visualchat/10-03-2023/README-Japanese.md
	modified:   blogs/deepspeed-visualchat/10-03-2023/README.md",['9d2660d2a3fac767972f01ac96858b2605ffc0e4'],False,"['README.md', 'README.md', 'README.md', 'README.md', 'README-Japanese.md', 'README.md']"
4738a5e61f5a58b4098be6b9a6ddbaee41197e59,Fix placeholder value in FastGen Blog (#5000),['b81bed69a8db3c1e3263c27f48dcecf12b354931'],False,['README.md']
a59455fa7371d3387b271a59ed3f4db01ffdaf86,"fix for DS_ENV issue (#4992)

When there exist two `.deepspeed_env` files (e.g., at `~/.deepspeed_env`
and `./.deepspeed_env`), only the local version will be read and used.
The behavior changed with the support of `$DS_ENV`
(https://github.com/microsoft/DeepSpeed/pull/4006). This PR allows
multuple `.deepspeed_env` files from all the
`DEEPSPEED_ENVIRONMENT_PATHS` paths to be read and used when launching.

/cc @loadams @mrwyattii",['4738a5e61f5a58b4098be6b9a6ddbaee41197e59'],False,['runner.py']
7d5113984ece6cbdb833cd396c46c231a941a0a5,"Make installable without torch (#5001)

Fixes #4984",['538ffb4b60850f12f488abef85185e7c7a3655f8'],False,"['release.yml', 'async_io.py', 'builder.py']"
75ed63c94f75014a33038c0c527d0752e5f15101,"Enable hpz based on secondary tensor presence (#4906)

Previously we use a series of forward/backward flags to control if hpz
should be enabled on certain allgather call. This PR simplifies this by
enabling hpz only when its secondary tensor exists (and invalidating its
secondary tensor whenever master weights changes). This should:
1. Prevent potential out-of-sync issue compared with our currently way
of overwriting secondary tensor
2. Improve throughput because now hpz will be enabled in a lot of
different scenarios including i) activation checkpointing, ii) gradient
accumulation, iii)`torch.no_grad` context, iv) `model.eval()` mode,
v)LoRA frozen weights, vi) gradient overflow

This is to fix https://github.com/microsoft/DeepSpeed/issues/4851

Convergence test:

- llama-2-7b random weights, using
https://github.com/microsoft/DeepSpeedExamples/blob/master/applications/DeepSpeed-Chat/training/step1_supervised_finetuning/training_scripts/llama2/run_llama2_7b.sh.

> zero-3 Baseline: Evaluating perplexity, Epoch 4/4: ppl:
5.151907920837402, loss: 1.6393671035766602
> hpz with this PR: ppl: 5.081737518310547, loss: 1.6256532669067383

- llama-2-7b pretrained weights with lora, using
https://github.com/microsoft/DeepSpeedExamples/blob/master/applications/DeepSpeed-Chat/training/step1_supervised_finetuning/training_scripts/llama2/run_llama2_7b_lora.sh.

> zero-3 Baseline: Evaluating perplexity, Epoch 4/4: ppl:
1.8326854705810547, loss: 0.6057823896408081
> hpz with this PR: ppl: 1.8326854705810547, loss: 0.6057823896408081

Performance test on 32 V100, still using
https://github.com/microsoft/DeepSpeedExamples/blob/master/applications/DeepSpeed-Chat/training/step1_supervised_finetuning/training_scripts/llama2/run_llama2_7b.sh.
- gradient accumulation step = 8
> master branch with hpz: SamplesPerSec=17.567813158654847
> this patch with hpz: SamplesPerSec=24.121657876029225
- lora
> master branch with hpz: SamplesPerSec=33.88883430864484
> this patch with hpz: SamplesPerSec=43.39463460004735

---------

Co-authored-by: Michael Wyatt <michaelwyatt@microsoft.com>",['bc8b1ae33c74c74dde97936b9b1a81c9571d4a3e'],False,"['nv-nightly.yml', 'parameter_offload.py', 'partition_parameters.py', 'partitioned_param_coordinator.py', 'stage3.py', 'test_zeropp.py']"
0268d551188cb8f0021d76b7d6aedffbe613e32b,"Enable workflow dispatch on all workflows (#5016)

Enable `workflow_dispatch:` on all workflows where we did not have it
previously. This allows us to run the workflows on branches without
creating a PR or without needing to merge to master to see the results
of CI/scheduled builds.",['75ed63c94f75014a33038c0c527d0752e5f15101'],False,"['amd-mi200.yml', 'cpu-inference.yml', 'formatting.yml', 'nv-accelerate-v100.yml', 'nv-h100.yml', 'nv-inference.yml', 'nv-lightning-v100.yml', 'nv-megatron.yml', 'nv-mii.yml', 'nv-pre-compile-ops.yml', 'nv-sd.yml', 'nv-torch-latest-cpu.yml', 'nv-torch-latest-v100.yml', 'nv-torch-nightly-v100.yml', 'nv-torch110-p40.yml', 'nv-torch110-v100.yml', 'python.yml']"
d2e9adce39ce2805d1259e42ac4b4b759122ab72,"Fix error report of DSElasticAgent._set_master_addr_port() (#4985)

**The error**
Fixes #4459 
```
rogpt1: Traceback (most recent call last):      
rogpt1:   File ""/opt/conda/lib/python3.10/runpy.py"", line 196, in _run_module_as_main
rogpt1:     return _run_code(code, main_globals, None,                                                                
rogpt1:   File ""/opt/conda/lib/python3.10/runpy.py"", line 86, in _run_code       
rogpt1:     exec(code, run_globals)
rogpt1:   File ""/opt/conda/lib/python3.10/site-packages/deepspeed/launcher/launch.py"", line 355, in <module>
rogpt1:     main()
rogpt1:   File ""/opt/conda/lib/python3.10/site-packages/deepspeed/launcher/launch.py"", line 308, in main
rogpt1:     agent.run()
rogpt1:   File ""/opt/conda/lib/python3.10/site-packages/torch/distributed/elastic/metrics/api.py"", line 129, in wrapper
rogpt1:     result = f(*args, **kwargs)
rogpt1:   File ""/opt/conda/lib/python3.10/site-packages/torch/distributed/elastic/agent/server/api.py"", line 723, in run
rogpt1:     result = self._invoke_run(role)
rogpt1:   File ""/opt/conda/lib/python3.10/site-packages/deepspeed/elasticity/elastic_agent.py"", line 126, in _invoke_run
rogpt1:     self._initialize_workers(self._worker_group)
rogpt1:   File ""/opt/conda/lib/python3.10/site-packages/torch/distributed/elastic/metrics/api.py"", line 129, in wrapper
rogpt1:     result = f(*args, **kwargs)
rogpt1:   File ""/opt/conda/lib/python3.10/site-packages/torch/distributed/elastic/agent/server/api.py"", line 692, in _initialize_workers
rogpt1:     self._rendezvous(worker_group)
rogpt1:   File ""/opt/conda/lib/python3.10/site-packages/torch/distributed/elastic/metrics/api.py"", line 129, in wrapper
rogpt1:     result = f(*args, **kwargs)
rogpt1:   File ""/opt/conda/lib/python3.10/site-packages/torch/distributed/elastic/agent/server/api.py"", line 556, in _rendezvous
rogpt1:     self._set_master_addr_port(
rogpt1: TypeError: DSElasticAgent._set_master_addr_port() takes 3 positional arguments but 4 were given
```

**The reason**
PyTorch will use four arguments to call function
[_set_master_addr_port()](https://github.com/pytorch/pytorch/blob/e732adf0a7f31159dc827e563106279bf969144a/torch/distributed/elastic/agent/server/api.py#L513)
but the ""_set_master_addr_port()"" of ""DSElasticAgent"" only implement
three arguments.

**The solution**
Add the last ""local_addr"" argument by following PyTorch. And, to avoid
changing the current behavior, set its default value to ""None"".

---------

Co-authored-by: Robin Dong <rdong@woolworths.com.au>
Co-authored-by: Logan Adams <114770087+loadams@users.noreply.github.com>
Co-authored-by: Logan Adams <loadams@microsoft.com>",['62afafe812db11c3e795b46883f914b782b124d9'],False,['elastic_agent.py']
66fb92413ca4515f37a4b219328cf3fca48825a3,"launcher/launcher_helper.py: fix PMI name and add EnvironmentError (#5025)

Hi, for my last PR https://github.com/microsoft/DeepSpeed/pull/4699
about launcher_helper, it mistakenly used two ""PMIX"". In this PR I
corrected them to be ""PMIX"" and ""PMI"". And I also added
_EnvironmentError_ to make sure env not get _NONE_ type, otherwise it
would trigger env setting error.",['6e1a6801d1be23571447be1f6d4d0e3921dd05a9'],False,['launcher_helper.py']
f5920457d3650e60a98e9d39b927e224e4203449,"Remove coverage reports from workflows and fix for inference CI (#5028)

Co-authored-by: Michael Wyatt <michaelwyatt@microsoft.com>",['8c30e7c4db638b2532f5898b431d243408069757'],False,"['nv-inference.yml', 'nv-torch-latest-v100.yml', 'requirements-dev.txt', 'requirements-inf.txt', 'test_inference.py']"
db22e7a7e8af27d1cfee5ed89bbe646a65191eb7,"Remove Megatron-DeepSpeed CI workflow (#5038)

Megatron-DeepSpeed workflow has been broken for many months (since
https://github.com/microsoft/Megatron-DeepSpeed was rebased on main
Megatron repo). Removing this until we are able to update the this fork
to run the tests again.",['f5920457d3650e60a98e9d39b927e224e4203449'],False,"['nv-megatron.yml', 'README.md']"
